1
45070 0 300 1 0 rocha_com_agua.constante
45071 0 300 1 0 rocha_com_agua.constante
45072 0 300 1 0 rocha_com_agua.constante
45073 0 300 1 0 rocha_com_agua.constante
45074 0 300 1 0 rocha_com_agua.constante
45075 0 300 1 0 rocha_com_agua.constante
45076 0 300 1 0 rocha_com_agua.constante
45077 0 300 1 0 rocha_com_agua.constante
45078 0 300 1 0 rocha_com_agua.constante
45079 0 300 1 0 rocha_com_agua.constante
45080 0 300 1 0 rocha_com_agua.constante
45081 0 300 1 0 rocha_com_agua.constante
45082 0 300 1 0 rocha_com_agua.constante
45083 0 300 1 0 rocha_com_agua.constante
45084 0 300 1 0 rocha_com_agua.constante
45085 0 300 1 0 rocha_com_agua.constante
45086 0 300 1 0 rocha_com_agua.constante
45087 0 300 1 0 rocha_com_agua.constante
45088 0 300 1 0 rocha_com_agua.constante
45089 0 300 1 0 rocha_com_agua.constante
45090 0 300 1 0 rocha_com_agua.constante
45091 0 300 1 0 rocha_com_agua.constante
45092 0 300 1 0 rocha_com_agua.constante
45093 0 300 1 0 rocha_com_agua.constante
45094 0 300 1 0 rocha_com_agua.constante
45095 0 300 1 0 rocha_com_agua.constante
45096 0 300 1 0 rocha_com_agua.constante
45097 0 300 1 0 rocha_com_agua.constante
45098 0 300 1 0 rocha_com_agua.constante
45099 0 300 1 0 rocha_com_agua.constante
45100 0 300 1 0 rocha_com_agua.constante
45101 0 300 1 0 rocha_com_agua.constante
45102 0 300 1 0 rocha_com_agua.constante
45103 0 300 1 0 rocha_com_agua.constante
45104 0 300 1 0 rocha_com_agua.constante
45105 0 300 1 0 rocha_com_agua.constante
45106 0 300 1 0 rocha_com_agua.constante
45107 0 300 1 0 rocha_com_agua.constante
45108 0 300 1 0 rocha_com_agua.constante
45109 0 300 1 0 rocha_com_agua.constante
45110 0 300 1 0 rocha_com_agua.constante
45111 0 300 1 0 rocha_com_agua.constante
45112 0 300 1 0 rocha_com_agua.constante
45113 0 300 1 0 rocha_com_agua.constante
45114 0 300 1 0 rocha_com_agua.constante
45115 0 300 1 0 rocha_com_agua.constante
45116 0 300 1 0 rocha_com_agua.constante
45117 0 300 1 0 rocha_com_agua.constante
45118 0 300 1 0 rocha_com_agua.constante
45119 0 300 1 0 rocha_com_agua.constante
45120 0 300 1 0 rocha_com_agua.constante
45121 0 300 1 0 rocha_com_agua.constante
45122 0 300 1 0 rocha_com_agua.constante
45123 0 300 1 0 rocha_com_agua.constante
45124 0 300 1 0 rocha_com_agua.constante
45125 0 300 1 0 rocha_com_agua.constante
45126 0 300 1 0 rocha_com_agua.constante
45127 0 300 1 0 rocha_com_agua.constante
45128 0 300 1 0 rocha_com_agua.constante
45129 0 300 1 0 rocha_com_agua.constante
45130 0 300 1 0 rocha_com_agua.constante
45131 0 300 1 0 rocha_com_agua.constante
45132 0 300 1 0 rocha_com_agua.constante
45133 0 300 1 0 rocha_com_agua.constante
45134 0 300 1 0 rocha_com_agua.constante
45135 0 300 1 0 rocha_com_agua.constante
45136 0 300 1 0 rocha_com_agua.constante
45137 0 300 1 0 rocha_com_agua.constante
45138 0 300 1 0 rocha_com_agua.constante
45139 0 300 1 0 rocha_com_agua.constante
45140 0 300 1 0 rocha_com_agua.constante
45141 0 300 1 0 rocha_com_agua.constante
45142 0 300 1 0 rocha_com_agua.constante
45143 0 300 1 0 rocha_com_agua.constante
45144 0 300 1 0 rocha_com_agua.constante
45145 0 300 1 0 rocha_com_agua.constante
45146 0 300 1 0 rocha_com_agua.constante
45147 0 300 1 0 rocha_com_agua.constante
45148 0 300 1 0 rocha_com_agua.constante
45149 0 300 1 0 rocha_com_agua.constante
45150 0 300 1 0 rocha_com_agua.constante
45151 0 300 1 0 rocha_com_agua.constante
45152 0 300 1 0 rocha_com_agua.constante
45153 0 300 1 0 rocha_com_agua.constante
45154 0 300 1 0 rocha_com_agua.constante
45155 0 300 1 0 rocha_com_agua.constante
45156 0 300 1 0 rocha_com_agua.constante
